gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	meta_fdr_bh	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000074677	Sirpb1c	8	-0.8593103434381176	0.06064172737950023	-14.170281431142167	1.399385728420647e-45	2.850036082535912e-43	4	4	47.3698402533319	85.22266496453376	4.7274277275144646e-08	False	mixed
ENSMUSG00000053604	Rpia	8	-0.6642721717246485	0.046898138213760966	-14.16414802431829	1.5270769008856277e-45	3.0796050834526826e-43	2	6	125.01428076620925	94.40063970524233	6.905210827642443e-24	False	mixed
ENSMUSG00000039828	Wdr70	8	-0.4056026238369766	0.028691218798216074	-14.13682097960215	2.252315185505214e-45	4.498070229693423e-43	3	5	77.04947930969581	90.91492887075341	5.495911835828306e-14	False	mixed
ENSMUSG00000069844	Sco1	8	-0.4231812418872716	0.02997111570291522	-14.119635921531936	2.8747265456638077e-45	5.685877408106205e-43	3	5	107.19049075926384	93.46956996799175	3.511286639531905e-20	False	mixed
ENSMUSG00000097145	9230114K14Rik	8	-0.37865813712441443	0.026942336404889362	-14.054391253748038	7.240180140302753e-45	1.4183857665335965e-42	3	5	45.54783912661854	84.63154315500965	1.0704002457243854e-07	False	mixed
ENSMUSG00000038246	Fam50b	8	0.9960199267903252	0.07118690990173202	13.9916162699751	1.7538037373673923e-44	3.403371969589364e-42	4	4	46.19287870104735	84.84614902374274	8.018052392786153e-08	False	mixed
ENSMUSG00000048720	Tbc1d12	8	-0.23998614699831303	0.017154638054924096	-13.989577992257725	1.8047966982714443e-44	3.469595147985384e-42	3	5	53.12664396479804	86.82393714792481	3.4997071875972184e-09	False	mixed
ENSMUSG00000030045	Mrpl19	8	-0.42776337513789314	0.031199852039877036	-13.71042960688281	8.793562728669036e-43	1.6748480123029821e-40	4	4	95.54647012285969	92.67372202133794	8.944783170966705e-18	False	mixed
ENSMUSG00000054455	Vapb	8	-0.36368566157493437	0.026534694328042063	-13.706043004632944	9.341522102320042e-43	1.7628909141717732e-40	3	5	41.05031346228024	82.94775506055011	7.9178573544994e-07	False	mixed
ENSMUSG00000043518	Rai2	8	-0.4535165958346683	0.03320498455280942	-13.65808784260666	1.8066571528190353e-42	3.378448875771596e-40	4	4	80.2143295913448	91.27337966213544	1.245611828262788e-14	False	mixed
ENSMUSG00000068267	Cenpb	8	-0.3743150949369379	0.027445515017343665	-13.63847953665277	2.3643890126190386e-42	4.381574954015642e-40	4	4	38.61143032186186	81.87065347839086	2.317959421988973e-06	False	mixed
ENSMUSG00000001525	Tubb5	8	-0.695847219342163	0.05110457260418147	-13.61614399423091	3.210783140120149e-42	5.8969472493099525e-40	4	4	167.66448116305304	95.82499528138429	7.799382594424129e-33	False	mixed
ENSMUSG00000010660	Plcd1	8	-0.3791383994894799	0.027863614999371438	-13.606935047660999	3.6419973626975007e-42	6.629724402715716e-40	3	5	21.652770358665713	67.6715732719231	0.0029150965236087443	False	mixed
ENSMUSG00000029659	Medag	8	-0.33035971284629745	0.024405510487152574	-13.536275466157685	9.551016475099673e-42	1.7233720078315816e-39	3	5	18.273973163349254	61.69415409868623	0.010793180095104864	False	mixed
ENSMUSG00000020308	Tpgs1	8	-0.35330341341016885	0.026115179329928972	-13.528661202998899	1.0593536422008038e-41	1.894861253919177e-39	4	4	23.371185442996524	70.04858817678142	0.0014684843562467545	False	mixed
ENSMUSG00000035184	Fam124a	8	-0.45858839720422556	0.03402088707225794	-13.479613163237527	2.0618501343702589e-41	3.6562290744824334e-39	2	6	57.05073815541467	87.73022010524919	5.840434755342468e-10	False	mixed
ENSMUSG00000032098	Treh	8	1.4969617342652184	0.11253114158199619	13.302644167831998	2.2342493813460855e-40	3.9280777584862377e-38	8	0	56.17221652366337	87.53832333276158	8.729075794482436e-10	True	all_up
ENSMUSG00000007338	Mrpl49	8	-0.41355204664537837	0.031097203596472053	-13.298689233018221	2.3556169611016433e-40	4.1063593974458306e-38	3	5	62.701348323814585	88.83596575332123	4.350033298312357e-11	False	mixed
ENSMUSG00000030413	Pglyrp1	8	-1.2313928208072278	0.09311923522766032	-13.223828758866917	6.392525558611451e-40	1.1049937037028366e-37	3	5	116.38366563384999	93.98541027052507	4.3343105427079655e-22	True	mixed
ENSMUSG00000025875	Tspan17	8	-0.39059676945244526	0.02956761988238675	-13.210287842110732	7.653121536788394e-40	1.311872583431144e-37	3	5	15.215921573316646	53.995556783918175	0.033329088952125455	False	mixed
ENSMUSG00000001588	Acap1	8	-0.5167961898166124	0.0392705089125566	-13.159905591428906	1.4927227072278974e-39	2.5376286022874256e-37	1	7	18.106079710172846	61.338952926032505	0.011500449765290357	False	mixed
ENSMUSG00000031792	Usb1	8	-0.38003628722273575	0.028986517091329003	-13.110795133659552	2.8558842434757495e-39	4.815208105598046e-37	1	7	25.44702951125253	72.49187769871277	0.0006320294831321909	False	mixed
ENSMUSG00000050965	Prkca	8	-0.46123209336216253	0.03522059018886332	-13.095524262623039	3.492544006448624e-39	5.840782944117739e-37	5	3	137.43573875868515	94.90671053743098	1.7504949883951665e-26	False	mixed
ENSMUSG00000004891	Nes	8	-0.8507980326546989	0.0652964628792819	-13.029772136779112	8.285471568488407e-39	1.3744528239016656e-36	4	4	276.19722565918545	97.46557917687498	7.26620193694613e-56	False	mixed
ENSMUSG00000026162	Nhej1	8	-0.5326872435159157	0.040948339173528685	-13.00876309680161	1.0909359255398947e-38	1.7952441590684505e-36	1	7	65.09752213497136	89.24690253879956	1.4374661709672797e-11	False	mixed
ENSMUSG00000101583	Gm20753	8	-1.1705031417742309	0.0900663066440678	-12.996015773134024	1.2888505257087077e-38	2.1040996280815965e-36	2	6	200.83356511179923	96.51452684410434	7.644044923494853e-40	True	mixed
ENSMUSG00000087424	5730405O15Rik	8	-0.6488009933118867	0.050714550826738425	-12.793192145750345	1.7896890754259073e-37	2.8987326205914104e-35	2	6	179.16555100632627	96.0929989271471	2.923023918820321e-35	False	mixed
ENSMUSG00000020720	Psmd12	8	0.1817825234401284	0.014232142503673313	12.772674486164707	2.3300827699137216e-37	3.7445158263379105e-35	6	2	42.53879630425126	83.5444332981739	4.094261052828343e-07	False	mixed
ENSMUSG00000001909	Trmt1	8	-0.2731490434509774	0.021442031196769393	-12.738953737374095	3.591792623841277e-37	5.727377850574811e-35	2	6	10.816479200408933	35.2839323193507	0.1468268541969456	False	mixed
ENSMUSG00000031400	G6pdx	8	-0.7145198822465224	0.05609224008138384	-12.738301790226785	3.6219294989662714e-37	5.731006907210477e-35	2	6	59.28632340478439	88.1928923940743	2.0954232258199357e-10	False	mixed
ENSMUSG00000026433	Rab29	8	-0.35821262719188757	0.02828494840099272	-12.664425690778893	9.309920405786854e-37	1.461870707992638e-34	3	5	53.849489186897614	87.00080519667547	2.5187439004758186e-09	False	mixed
ENSMUSG00000029553	Tfec	8	-0.5670581839757888	0.04499039089417979	-12.603984377676225	2.0074177553715715e-36	3.128226002120699e-34	0	8	34.48876144680027	79.70353324865648	1.395050476771226e-05	False	all_down
ENSMUSG00000024446	Rpp21	8	-0.43654910751056436	0.03465831923000947	-12.5957956764554	2.2270278502386632e-36	3.444358111233782e-34	3	5	33.94308523917267	79.37724296222338	1.7652205313205002e-05	False	mixed
ENSMUSG00000042985	Upk3b	8	-1.895087917463538	0.1505161651446119	-12.590593944795152	2.3787670823269014e-36	3.6515849913033106e-34	2	6	108.17458907858438	93.52897934752977	2.1953749447945975e-20	True	mixed
ENSMUSG00000037772	Mrpl23	8	-0.33832117049128235	0.026936009636187933	-12.560181521347369	3.495299569788834e-36	5.325800900041209e-34	2	6	20.91381262433217	66.52929752341832	0.0038998275800116214	False	mixed
ENSMUSG00000009013	Dynll1	8	-0.638156526681708	0.05091395675596633	-12.534019497648371	4.863391563997843e-36	7.355879740546738e-34	4	4	114.75672403009598	93.90013956989206	9.44469140316807e-22	False	mixed
ENSMUSG00000042349	Ikbke	8	-0.6578532073428497	0.05256632724512482	-12.514726476422437	6.202115457778055e-36	9.312227369817123e-34	2	6	128.2304083527811	94.54107641867446	1.4721206785629938e-24	False	mixed
ENSMUSG00000013465	Nelfb	8	-0.4290935240474944	0.03444503216440285	-12.457341366368071	1.2755233593298623e-35	1.9012692392329907e-33	2	6	51.59525745692903	86.43286157483855	7.015250126725936e-09	False	mixed
ENSMUSG00000042444	Mindy2	8	-0.4320000143518672	0.0348016209675952	-12.413215314140539	2.2157264034801788e-35	3.278956267596207e-33	2	6	75.43013623196317	90.71988949022501	1.1728040107551936e-13	False	mixed
ENSMUSG00000033594	Spata2l	8	-0.44842391087199257	0.036129873684119254	-12.411444191378271	2.2652949077310773e-35	3.328365446573447e-33	3	5	34.85655126153721	79.917691949851	1.1900487024162145e-05	False	mixed
ENSMUSG00000023004	Tuba1b	8	-0.6418309439638377	0.052190341175352865	-12.297887492388062	9.297400224798023e-35	1.3563654086815274e-32	2	6	217.9128858400677	96.78770717343559	1.829620920801661e-43	False	mixed
ENSMUSG00000004730	Adgre1	8	-0.8105006799701633	0.06603032596863624	-12.274673312307185	1.2389086180007694e-34	1.7946725543856217e-32	1	7	47.6125565904846	85.29799594630683	4.2386852635621524e-08	False	mixed
ENSMUSG00000032515	Csrnp1	8	0.5309392962301259	0.043257122249296516	12.27403185006743	1.248766129687072e-34	1.7963020480883266e-32	4	4	44.37359261415955	84.22485179222042	1.8090711152963572e-07	False	mixed
ENSMUSG00000035517	Tdrd7	8	-0.5118233614544887	0.041907359686053386	-12.21320945267811	2.6425539351251552e-34	3.7748148920503086e-32	5	3	120.76692871039813	94.20371116931676	5.303519075770084e-23	False	mixed
ENSMUSG00000069266	H4c2	8	-0.8423678536818664	0.06908508019148821	-12.193194990105148	3.3790856699198916e-34	4.793640843465667e-32	4	4	45.052473699040576	84.46256237390784	1.3358990524804022e-07	False	mixed
ENSMUSG00000032434	Cmtm6	8	-0.42602769056303363	0.03496889070799529	-12.183048473585885	3.8270481313951694e-34	5.391943839917715e-32	1	7	35.6737960354656	80.3777540437781	8.35235645479441e-06	False	mixed
ENSMUSG00000002326	Gmpr2	8	-0.4081100228351965	0.033883780006263735	-12.044406579187845	2.0756472582205077e-33	2.904494156571146e-31	5	3	136.79746859840526	94.88294624767522	2.3811109897757287e-26	False	mixed
ENSMUSG00000038388	Pals2	8	-0.3668942294248889	0.030489972568617858	-12.033275156256417	2.3754686674047054e-33	3.3015804384131615e-31	3	5	86.16590845363518	91.8761374125515	7.565422522887705e-16	False	mixed
ENSMUSG00000022519	Srl	8	-0.8699807830399701	0.07256813010495095	-11.988469067368401	4.083830549105738e-33	5.637878818463425e-31	3	5	83.06584604953414	91.57295045688726	3.25964986433436e-15	False	mixed
ENSMUSG00000001017	Chtop	8	-0.20703352833958316	0.017301169296054224	-11.966447168793387	5.326080522560196e-33	7.303831756604215e-31	2	6	19.98957409700073	64.98174515358838	0.0055922468535253966	False	mixed
ENSMUSG00000054676	1600014C10Rik	8	-0.4984465709412781	0.041723773957247336	-11.9463443420055	6.784438708100816e-33	9.242112862624753e-31	2	6	34.610053618192346	79.77466294267589	1.3238483948305203e-05	False	mixed
ENSMUSG00000057596	Trim30d	8	-0.6066958667197587	0.050845580902882645	-11.932125780578163	8.049138528643993e-33	1.089281444303993e-30	2	6	92.55309731993421	92.43677391389437	3.696197686746736e-17	False	mixed
ENSMUSG00000045551	Fpr1	8	-0.6980221005711458	0.05858633625285939	-11.914418023316449	9.955890873667576e-33	1.3385142174597518e-30	0	8	18.882854312888583	62.92933322468036	0.008562339968912345	False	all_down
ENSMUSG00000082292	Gm12250	8	-0.560152785085395	0.04704152698254162	-11.907623349328835	1.0801214770020089e-32	1.4427336871383975e-30	2	6	30.252436228696386	76.86136763636891	8.535014918658488e-05	False	mixed
ENSMUSG00000039081	Zfp503	8	-0.7843205492463678	0.06642167666175026	-11.808201609250078	3.5405321715227465e-32	4.698628823756316e-30	1	7	73.04343354142709	90.41666079945448	3.577120270991486e-13	False	mixed
ENSMUSG00000031358	Msl3	8	-0.2806854386668359	0.023812278064685454	-11.787424869823917	4.5318659520098814e-32	5.975671963643799e-30	2	6	32.073680337635594	78.17525171320571	3.9358138654584875e-05	False	mixed
ENSMUSG00000042043	Tbca	8	0.08670958456955576	0.007372396748746865	11.761383377026522	6.17147405386612e-32	8.085810273122681e-30	2	6	16.769127924205762	58.25662472348549	0.018947102429780698	False	mixed
ENSMUSG00000025156	Gps1	8	-0.3357997268436332	0.02855463576064257	-11.759902303025441	6.280692685605538e-32	8.176825857145944e-30	2	6	25.07660541880098	72.0855359683101	0.0007354329445442145	False	mixed
ENSMUSG00000062980	Cped1	8	-0.08572562039530272	0.007357729974764756	-11.651096287757362	2.2652571634614473e-31	2.930587412100753e-29	1	7	15.466999565837774	54.74235342023918	0.03045793918348644	False	mixed
ENSMUSG00000021185	Dglucy	8	-0.4324003205635879	0.037280750805026346	-11.598487456032938	4.194255965829079e-31	5.392240326069009e-29	3	5	72.05024773590674	90.28455804113564	5.685274664923541e-13	False	mixed
ENSMUSG00000008035	Mid1ip1	8	-1.113370794402694	0.09617642085288591	-11.576338405291006	5.4316891763921585e-31	6.939742009837683e-29	2	6	212.26779709333184	96.70227886855481	2.883671217420179e-42	True	mixed
ENSMUSG00000029681	Bcl7b	8	-0.3229579876288266	0.028257999495552435	-11.428904855053784	2.9986679052349392e-30	3.8075678278199198e-28	3	5	22.580384767294575	68.99964251212053	0.002016269099305241	False	mixed
ENSMUSG00000036427	Gpi1	8	-0.4905119106263225	0.04295015800064633	-11.420491412835805	3.3036064888351884e-30	4.16902978376318e-28	2	6	45.58404876805778	84.64375107262273	1.053192276405161e-07	False	mixed
ENSMUSG00000002342	Tmem161a	8	-0.3635343894763875	0.03191529569674322	-11.390600699133868	4.657675725272408e-30	5.841974979808137e-28	2	6	40.41149426368409	82.67819557889852	1.049900068225856e-06	False	mixed
ENSMUSG00000005447	Pafah1b3	8	-0.512799112044569	0.04526113202692694	-11.329789801534181	9.342868258350033e-30	1.164744242874304e-27	1	7	21.545691426510686	67.51090572388446	0.003041115133231511	False	mixed
ENSMUSG00000032412	Atp1b3	8	-0.3666826534668719	0.03250235410253026	-11.281726003912013	1.6154492336338893e-29	2.0017946226415124e-27	0	8	33.16913433576563	78.89604254021174	2.4622980371884774e-05	False	all_down
ENSMUSG00000067424	Zfp563	8	-0.3749083455090166	0.033250801282517305	-11.275167245552572	1.7404756087458328e-29	2.143807381551005e-27	2	6	59.7600425381077	88.28648758819699	1.6855884987768716e-10	False	mixed
ENSMUSG00000021280	Exoc3l4	8	-0.6800412140933286	0.060423543061984	-11.254573625312325	2.19886928528661e-29	2.6923060237110457e-27	3	5	82.53470125532434	91.51871892242607	4.185167117220495e-15	False	mixed
ENSMUSG00000003721	Insig2	8	0.6472184884973275	0.05771540164776838	11.213964903982486	3.482366749229485e-29	4.238596688263344e-27	5	3	190.2434081715407	96.3205032609129	1.332707005057987e-37	False	mixed
ENSMUSG00000024621	Csf1r	8	-0.6586070213367132	0.059185664709775404	-11.127813205550336	9.186146189676331e-29	1.111523688950836e-26	1	7	25.815158780490805	72.88414896254643	0.0005434356599537895	False	mixed
ENSMUSG00000026836	Acvr1	8	-0.27441218841549114	0.02498147692302238	-10.98462629976048	4.531099194959023e-28	5.450567862006263e-26	2	6	22.267571220565976	68.56415129129616	0.0022840869267319068	False	mixed
ENSMUSG00000037263	Aldh3b3	8	-0.8696927027421849	0.07935172388005929	-10.959972388964502	5.951752451487664e-28	7.117880693436119e-26	3	5	126.25485001462174	94.45565853573996	3.8048710925036815e-24	False	mixed
ENSMUSG00000050890	Pdik1l	8	-0.33807325694421114	0.031076137118613036	-10.878870036318714	1.4535358160638214e-27	1.7282792911232835e-25	3	5	66.81702640392479	89.52362836729168	6.481110375304406e-12	False	mixed
ENSMUSG00000079562	Maea	8	-0.34828770442088713	0.03202417767114335	-10.875773548268986	1.5037479606888556e-27	1.7777066408833193e-25	3	5	36.984561308284185	81.07318364100193	4.722352362678298e-06	False	mixed
ENSMUSG00000028403	Zdhhc21	8	-0.34328579860149294	0.031628036046132214	-10.85384492735436	1.91208907418249e-27	2.247524128910504e-25	2	6	52.83262933292343	86.75061209638142	4.000199669652208e-09	False	mixed
ENSMUSG00000061759	Armt1	8	-0.3269066744121733	0.03023437844715582	-10.812415905408692	3.006462481700945e-27	3.5138030254879796e-25	2	6	60.533559764617344	88.43616660374963	1.1810738599462542e-10	False	mixed
ENSMUSG00000027322	Siglec1	8	-0.6621793355484974	0.06153653459100048	-10.760751152947423	5.273852020602986e-27	6.12899073806799e-25	2	6	20.390563618331917	65.6703947422683	0.004785063155882359	False	mixed
ENSMUSG00000026594	Ralgps2	8	-0.4224318273586928	0.03930184136564546	-10.74839785313339	6.029988558569651e-27	6.968363182571781e-25	2	6	131.86169615023937	94.69140758509249	2.5660714168741195e-25	False	mixed
ENSMUSG00000071715	Ncf4	8	-0.6573988385191545	0.0612876826971416	-10.726443056555881	7.64837855869414e-27	8.789226086722818e-25	2	6	51.04602664270769	86.28688565910153	8.998027791383504e-09	False	mixed
ENSMUSG00000029713	Gnb2	8	-0.30029148210955314	0.028056764409947088	-10.702997598792592	9.853796296556593e-27	1.126069943445384e-24	3	5	27.373970020222753	74.42826161193027	0.0002853737558999406	False	mixed
ENSMUSG00000040599	Mis12	8	-0.4278411630736482	0.04034488149100234	-10.604595856083126	2.8368781888906907e-26	3.2240101848332324e-24	3	5	61.99224185834728	88.70826446961694	6.032893376850362e-11	False	mixed
ENSMUSG00000023947	Nfkbie	8	-0.3468875249349282	0.032775228745440706	-10.583832309124098	3.5416903476031455e-26	4.002888486274544e-24	2	6	26.18123221349401	73.26329050168943	0.00046745640295741455	False	mixed
ENSMUSG00000033220	Rac2	8	-0.601035205638218	0.056827062897962986	-10.576566427820126	3.827276958665658e-26	4.302026614194131e-24	1	7	27.04481630094754	74.11703624788626	0.00032714620454661375	False	mixed
ENSMUSG00000063488	Zkscan7	8	-0.2777505557676452	0.026279269955873395	-10.569188422434397	4.1406226835699475e-26	4.6289461196214035e-24	3	5	22.898596361800635	69.43044067243625	0.001775312470218305	False	mixed
ENSMUSG00000005087	Cd44	8	-0.5668176443998791	0.05388933448025982	-10.518178594458425	7.123735678965933e-26	7.920823941423203e-24	2	6	97.36774531384134	92.81076091734774	3.7684007360260555e-18	False	mixed
ENSMUSG00000027931	Npr1	8	-0.41185244843225555	0.039613221266603243	-10.3968431564912	2.5628336961756386e-25	2.834273609157682e-23	2	6	37.50387440015261	81.3352617243953	3.764449827482917e-06	False	mixed
ENSMUSG00000044206	Vsig4	8	-0.6260398027929158	0.060265157139347256	-10.388088781472256	2.8092584676444476e-25	3.0901843144088924e-23	0	8	14.887222412091152	52.97981177257943	0.03747252930215238	False	all_down
ENSMUSG00000033983	Coil	8	-0.2638269817593422	0.025492155535081395	-10.349339874232014	4.213811227599504e-25	4.610537071900096e-23	2	6	39.5678169747362	82.30885468240653	1.5226844182728518e-06	False	mixed
ENSMUSG00000094970	Olfr943	8	-0.4922868267631142	0.04777283409995197	-10.304744025299707	6.706999310161047e-25	7.299628349736123e-23	4	4	85.81585163125902	91.84299885517864	8.923413523808802e-16	False	mixed
ENSMUSG00000028402	Mpdz	8	-0.46693559105399474	0.04558825675605347	-10.24245330442455	1.2795005804401528e-24	1.385227733665997e-22	5	3	112.75539105268462	93.79187111618523	2.4604138943046464e-21	False	mixed
ENSMUSG00000022769	Sdf2l1	8	-0.7567650753926137	0.0740082088099711	-10.225420768333136	1.525639533615645e-24	1.6430578642132886e-22	3	5	287.2345629788729	97.5629673785063	3.2123321289106144e-58	False	mixed
ENSMUSG00000029676	Pot1a	8	-0.2721281887781401	0.02661803082662304	-10.22345306272471	1.5569383618828415e-24	1.6680324012463567e-22	2	6	58.22022917712057	87.97668765833222	3.417823815320539e-10	False	mixed
ENSMUSG00000020737	Jpt1	8	-0.540309393885633	0.05294243476655139	-10.205601541903325	1.871577788043744e-24	1.9947334248735656e-22	1	7	57.581884183387885	87.84339884102043	4.5794542111162287e-10	False	mixed
ENSMUSG00000020423	Btg2	8	-0.3788381704939539	0.037156710718211604	-10.195686409568921	2.072751006675253e-24	2.1977571240881417e-22	0	8	3.258699053591945	0.0	0.8600839382353971	False	all_down
ENSMUSG00000025163	Cd7	8	-0.7073605428937416	0.06945125885670583	-10.184992389456779	2.313779959575975e-24	2.440741218896298e-22	0	8	17.687045239606157	60.42301071111032	0.01346467386421845	False	all_down
ENSMUSG00000005370	Msh6	8	-0.4192524427341645	0.04117671660197245	-10.181784205544972	2.3913593132683163e-24	2.5097071976494524e-22	2	6	83.87741400077347	91.65448758358782	2.2245490510227996e-15	False	mixed
ENSMUSG00000030301	Ccdc91	8	-0.38271720603416975	0.03787352123133876	-10.105139252737008	5.24210437662113e-24	5.473608478532825e-22	3	5	84.09975937296778	91.67655169028936	2.003389757952471e-15	False	mixed
ENSMUSG00000046743	Fat4	8	-0.41816718946340947	0.041418662517222496	-10.096105572929337	5.7479682419528094e-24	5.971500340250974e-22	2	6	37.84103486603561	81.50156298636833	3.2484746806318116e-06	False	mixed
ENSMUSG00000081534	Slc48a1	8	-0.2367895855648638	0.02355010699097398	-10.054713791984803	8.757553446381921e-24	9.052405748345533e-22	4	4	32.57102777547705	78.50850747402467	3.181912199558132e-05	False	mixed
ENSMUSG00000001741	Il16	8	-0.4077501854332059	0.04081950393501465	-9.98910192741076	1.7011595372463807e-23	1.7496425840579025e-21	2	6	37.05399319684437	81.10864876880221	4.581478681722484e-06	False	mixed
